timestamp,x,y,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
1763702357.8666666,300,175,737.0,2539.0,2446.0,2020.0,9207.0,5919.0,6266.0,2211.0,9037.0,757.0
1763703236.2666667,300,225,889.0,2636.0,2653.0,2729.0,10011.0,8251.0,6845.0,2349.0,9035.0,860.0
1763703992.1333334,300,275,1495.0,2775.0,3694.0,3784.0,10486.0,12077.0,8081.0,3039.0,15097.0,897.0
1763704756.8666666,300,325,1535.0,3694.0,4214.0,3987.0,13190.0,12703.0,8187.0,3505.0,17049.0,1120.0
1763705539.4,300,375,1570.0,4034.0,4575.0,4690.0,14683.0,14107.0,9751.0,3724.0,18221.0,1308.0
1763706309.0,300,425,1967.0,3533.0,4456.0,5146.0,13356.0,16430.0,10045.0,3554.0,17095.0,996.0
1763707099.6,300,475,1892.0,3295.0,4507.0,4893.0,12586.0,15789.0,9793.0,3498.0,17834.0,1020.0
1763708000.8666666,300,525,1996.0,4587.0,5333.0,5054.0,16676.0,16337.0,10462.0,4285.0,22550.0,1383.0
1763709035.6,300,575,2163.0,4797.0,5581.0,5998.0,18138.0,18656.0,11907.0,4341.0,20379.0,1486.0
1763702437.3333333,350,175,782.0,2560.0,2546.0,1947.0,9166.0,5960.0,6236.0,2373.0,10368.0,889.0
1763703327.4666667,350,225,960.0,2653.0,3030.0,2596.0,10725.0,8359.0,7155.0,2435.0,10839.0,1003.0
1763704071.2,350,275,1560.0,2770.0,3731.0,3851.0,10998.0,11971.0,8643.0,3067.0,17498.0,1034.0
1763704885.2666667,350,325,1571.0,3769.0,4293.0,4010.0,13331.0,12725.0,8783.0,3561.0,18560.0,1293.0
1763705622.2666667,350,375,1746.0,3907.0,4707.0,4777.0,15005.0,15099.0,9819.0,3647.0,18630.0,1370.0
1763706399.0,350,425,1996.0,3461.0,4709.0,5230.0,14190.0,16996.0,10531.0,3569.0,22437.0,1232.0
1763707183.4666667,350,475,2032.0,3416.0,4803.0,5076.0,13561.0,16040.0,10458.0,3794.0,25284.0,1397.0
1763708105.6666667,350,525,2027.0,4581.0,5386.0,5070.0,16765.0,16368.0,10899.0,4351.0,24161.0,1553.0
1763709135.3333333,350,575,2295.0,4595.0,5881.0,6177.0,18914.0,19584.0,12841.0,4380.0,23885.0,1613.0
1763702592.7333333,400,175,813.0,2358.0,2655.0,1936.0,9628.0,5990.0,6191.0,2345.0,12486.0,1065.0
1763703431.2666667,400,225,1228.0,2508.0,3137.0,2701.0,10191.0,9395.0,7381.0,2467.0,13418.0,1144.0
1763704159.4666667,400,275,1541.0,3009.0,3533.0,3834.0,10713.0,11429.0,9038.0,2953.0,20295.0,1290.0
1763704965.5333333,400,325,1518.0,3635.0,3894.0,3885.0,13117.0,12565.0,8654.0,3374.0,23695.0,1562.0
1763705704.6666667,400,375,1709.0,3792.0,4716.0,4408.0,14364.0,14689.0,9572.0,3643.0,23038.0,1622.0
1763706488.4666667,400,425,1962.0,3443.0,4606.0,4958.0,13510.0,16112.0,10709.0,3547.0,26866.0,1543.0
1763707278.2666667,400,475,1945.0,3486.0,4469.0,4910.0,12790.0,14828.0,10765.0,3656.0,28191.0,1633.0
1763708207.3333333,400,525,1948.0,4518.0,5178.0,4934.0,16708.0,16571.0,10678.0,4301.0,29462.0,1882.0
1763709230.8,400,575,2293.0,4799.0,5901.0,5630.0,18167.0,19465.0,12466.0,4544.0,29598.0,1994.0
1763702682.7333333,450,175,783.0,2216.0,2549.0,1833.0,9224.0,5887.0,5886.0,2224.0,13477.0,1187.0
1763703499.1333334,450,225,1090.0,2607.0,2816.0,2719.0,9475.0,8569.0,7158.0,2502.0,13817.0,1276.0
1763704242.4,450,275,1398.0,2919.0,3112.0,3437.0,9454.0,10767.0,8861.0,2868.0,22375.0,1318.0
1763705045.5333333,450,325,1404.0,3301.0,3571.0,3564.0,11961.0,11640.0,7987.0,3142.0,24180.0,1529.0
1763705788.0,450,375,1439.0,3716.0,4254.0,3828.0,13568.0,12884.0,8781.0,3508.0,23668.0,1769.0
1763706580.0,450,425,1711.0,3681.0,4034.0,4456.0,12336.0,14089.0,9542.0,3483.0,24921.0,1661.0
1763707378.5333333,450,475,1766.0,3618.0,4008.0,4535.0,12206.0,14048.0,10549.0,3515.0,29975.0,1667.0
1763708355.0,450,525,1782.0,4401.0,4908.0,4658.0,15851.0,15890.0,9945.0,4149.0,30661.0,1909.0
1763709319.4666667,450,575,2134.0,4898.0,5518.0,5533.0,17145.0,18598.0,12290.0,4484.0,30920.0,2038.0
1763702763.1333334,500,175,739.0,2229.0,2298.0,1804.0,8034.0,5531.0,5768.0,2093.0,12687.0,1210.0
1763703578.0,500,225,1031.0,2696.0,2586.0,2818.0,9411.0,8106.0,7480.0,2440.0,14094.0,1271.0
1763704320.1333334,500,275,1317.0,2795.0,2999.0,3283.0,10194.0,10490.0,8354.0,2788.0,21939.0,1347.0
1763705126.7333333,500,325,1302.0,3260.0,3534.0,3249.0,11721.0,10761.0,7791.0,3121.0,21612.0,1505.0
1763705869.0,500,375,1389.0,3808.0,3903.0,3697.0,12689.0,12132.0,8717.0,3375.0,20727.0,1663.0
1763706664.8666666,500,425,1535.0,3558.0,3663.0,4196.0,12206.0,13003.0,9546.0,3288.0,24042.0,1585.0
1763707482.4666667,500,475,1563.0,3335.0,3771.0,4100.0,12264.0,13493.0,9951.0,3297.0,28075.0,1580.0
1763708570.2,500,525,1677.0,4149.0,4539.0,4365.0,15080.0,14458.0,9952.0,3922.0,27089.0,1801.0
1763709405.8666666,500,575,1884.0,4985.0,5101.0,5244.0,16741.0,16796.0,11653.0,4355.0,27386.0,1958.0
1763702848.2,550,175,634.0,1942.0,1702.0,1629.0,6872.0,4752.0,5269.0,1765.0,10695.0,1095.0
1763703656.0,550,225,1018.0,2490.0,2566.0,2506.0,9031.0,8004.0,6992.0,2205.0,12401.0,1203.0
1763704402.2666667,550,275,1177.0,2347.0,2991.0,3019.0,9204.0,9637.0,7346.0,2477.0,19014.0,1285.0
1763705207.0666666,550,325,1206.0,3064.0,3117.0,2994.0,11301.0,9508.0,7669.0,2848.0,18744.0,1499.0
1763705966.0,550,375,1221.0,3511.0,3447.0,3428.0,12203.0,10303.0,9306.0,3140.0,18501.0,1545.0
1763706747.4,550,425,1429.0,3256.0,3567.0,3710.0,11938.0,12359.0,9527.0,2991.0,22833.0,1511.0
1763707574.4666667,550,475,1451.0,3006.0,3757.0,3858.0,11712.0,12321.0,9303.0,3080.0,24377.0,1558.0
1763708665.0666666,550,525,1589.0,4088.0,4340.0,4180.0,14903.0,13494.0,9959.0,3777.0,23640.0,1776.0
1763709491.4,550,575,1742.0,4668.0,4809.0,4872.0,16410.0,15518.0,11779.0,4127.0,23857.0,1858.0
1763702927.8,600,175,459.0,1703.0,1356.0,1321.0,6572.0,3634.0,5095.0,1458.0,8954.0,841.0
1763703735.9333334,600,225,1021.0,2095.0,2409.0,2454.0,7917.0,8314.0,6393.0,2019.0,14088.0,1162.0
1763704498.9333334,600,275,1146.0,2345.0,2832.0,2962.0,8170.0,8809.0,7172.0,2413.0,17549.0,1345.0
1763705285.3333333,600,325,1037.0,2949.0,2694.0,2739.0,10763.0,8291.0,7703.0,2498.0,18570.0,1483.0
1763706056.0,600,375,1104.0,3062.0,3330.0,3374.0,11854.0,10100.0,9186.0,2846.0,19569.0,1646.0
1763706829.6,600,425,1345.0,2830.0,3410.0,3417.0,10661.0,11205.0,8790.0,2715.0,22215.0,1535.0
1763707700.5333333,600,475,1358.0,2848.0,3502.0,3564.0,10150.0,10507.0,9091.0,2860.0,22311.0,1609.0
1763708770.6666667,600,525,1384.0,3878.0,3855.0,3895.0,14260.0,11732.0,10332.0,3364.0,24573.0,1907.0
1763709576.6,600,575,1670.0,4050.0,4497.0,4676.0,15005.0,14560.0,11588.0,3655.0,27118.0,2071.0
1763703056.7333333,650,175,451.0,1661.0,1411.0,1341.0,6542.0,3735.0,4686.0,1442.0,8870.0,706.0
1763703812.1333334,650,225,949.0,1766.0,2210.0,2384.0,7383.0,7739.0,5891.0,1850.0,13229.0,1150.0
1763704575.5333333,650,275,1051.0,2165.0,2526.0,2646.0,7311.0,7644.0,7533.0,2191.0,18367.0,1327.0
1763705363.4666667,650,325,898.0,2619.0,2422.0,2404.0,9622.0,7216.0,7426.0,2226.0,19525.0,1412.0
1763706139.0,650,375,955.0,2798.0,3065.0,2880.0,10684.0,8553.0,7852.0,2465.0,20322.0,1671.0
1763706910.2,650,425,1255.0,2485.0,2939.0,3062.0,9792.0,9927.0,7896.0,2462.0,20024.0,1576.0
1763707804.8,650,475,1226.0,2556.0,2879.0,2937.0,8906.0,8664.0,9118.0,2675.0,22330.0,1596.0
1763708858.6,650,525,1217.0,3633.0,3713.0,3556.0,12923.0,10558.0,9597.0,3110.0,27273.0,1976.0
1763709661.4,650,575,1496.0,3708.0,4088.0,4337.0,13162.0,12999.0,10222.0,3265.0,28212.0,2154.0
1763703151.7333333,700,175,542.0,1569.0,1689.0,1478.0,5980.0,4253.0,4765.0,1595.0,10946.0,816.0
1763703894.2666667,700,225,874.0,1702.0,2181.0,2244.0,7599.0,6898.0,6059.0,1689.0,11451.0,1136.0
1763704658.9333334,700,275,943.0,1853.0,2094.0,2186.0,7402.0,6425.0,7474.0,1941.0,18587.0,1235.0
1763705442.8666666,700,325,861.0,2262.0,2405.0,2116.0,8519.0,6337.0,6941.0,2144.0,19116.0,1409.0
1763706221.0,700,375,1010.0,2557.0,2916.0,2666.0,9970.0,8393.0,7064.0,2294.0,18866.0,1623.0
1763707012.0666666,700,425,935.0,2391.0,2661.0,2296.0,9618.0,7508.0,6726.0,2162.0,16018.0,1499.0
1763707899.5333333,700,475,1161.0,2519.0,2575.0,2677.0,8876.0,8223.0,8550.0,2470.0,22109.0,1467.0
1763708947.0666666,700,525,1191.0,3246.0,3507.0,3043.0,11379.0,9274.0,8636.0,2951.0,25375.0,1893.0
1763709750.6,700,575,1464.0,3290.0,3742.0,3924.0,12170.0,11875.0,9487.0,3051.0,26318.0,2046.0
